#node1	node2	node1_accession	node2_accession	onset_condition	terminus_condition	onset	terminus	type	confidence_score_24	confidence_score_48	confidence_score_72	confidence_score_96	confidence_score_120	cluster	abundance_24	abundance_48	abundance_72	abundance_96	abundance_120
HSPA5	HSP90B1	P11021	P14625			Inf	Inf	STRING	0.556	0.556	0.556	0.556	0.556						
HSPA5	CALR	P11021	P27797			Inf	Inf	STRING	0.053	0.053	0.053	0.053	0.053						
PPP2R1A	ATAD3B	P30153	Q5T9A4			Inf	Inf	STRING	0.413	0.413	0.413	0.413	0.413						
PPP2R1A	CYC1	P30153	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
NDUFV2	UQCRC1	P19404	P31930			Inf	Inf	STRING	0.902	0.902	0.902	0.902	0.902						
NDUFV2	SDHA	P19404	P31040			Inf	Inf	STRING	0.202	0.202	0.202	0.202	0.202						
NDUFV2	NDUFA9	P19404	Q16795			Inf	Inf	STRING	0.97	0.97	0.97	0.97	0.97						
NDUFV2	UQCRFS1	P19404	P47985			Inf	Inf	STRING	0.847	0.847	0.847	0.847	0.847						
NDUFV2	UQCRH	P19404	P07919			Inf	Inf	STRING	0.827	0.827	0.827	0.827	0.827						
NDUFV2	CYC1	P19404	P08574			Inf	Inf	STRING	0.819	0.819	0.819	0.819	0.819						
NDUFV2	COX5A	P19404	P20674			Inf	Inf	STRING	0.635	0.635	0.635	0.635	0.635						
NDUFV2	NDUFV1	P19404	P49821			Inf	Inf	STRING	0.995	0.995	0.995	0.995	0.995						
HAX1	HSPA5	O00165	P11021			Inf	Inf	STRING	0.348	0.348	0.348	0.348	0.348						
KDELR1	HSPA5	P24390	P11021			Inf	Inf	STRING	0.125	0.125	0.125	0.125	0.125						
UQCR10	UQCRC1	Q9UDW1	P31930			Inf	Inf	STRING	0.999	0.999	0.999	0.999	0.999						
UQCR10	NDUFA9	Q9UDW1	Q16795			Inf	Inf	STRING	0.96	0.96	0.96	0.96	0.96						
UQCR10	UQCRFS1	Q9UDW1	P47985			Inf	Inf	STRING	0.958	0.958	0.958	0.958	0.958						
UQCR10	UQCRH	Q9UDW1	P07919			Inf	Inf	STRING	0.947	0.947	0.947	0.947	0.947						
UQCR10	CYC1	Q9UDW1	P08574			Inf	Inf	STRING	0.993	0.993	0.993	0.993	0.993						
UQCR10	COX5A	Q9UDW1	P20674			Inf	Inf	STRING	0.796	0.796	0.796	0.796	0.796						
UQCR10	NDUFV1	Q9UDW1	P49821			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
UQCR10	NDUFV2	Q9UDW1	P19404			Inf	Inf	STRING	0.847	0.847	0.847	0.847	0.847						
SEL1L	DNAJB9	Q9UBV2	Q9UBS3			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
SEL1L	FAF2	Q9UBV2	Q96CS3			Inf	Inf	STRING	0.881	0.881	0.881	0.881	0.881						
SEL1L	HSP90B1	Q9UBV2	P14625			Inf	Inf	STRING	0.118	0.118	0.118	0.118	0.118						
SEL1L	HSPA5	Q9UBV2	P11021			Inf	Inf	STRING	0.524	0.524	0.524	0.524	0.524						
RTN4	UQCRC1	Q9NQC3	P31930			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
RTN4	SPTLC1	Q9NQC3	O15269			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
ATAD1	FAF2	Q8NBU5	Q96CS3			Inf	Inf	STRING	0.397	0.397	0.397	0.397	0.397						
TRIO	RHOT2	O75962	Q8IXI1			Inf	Inf	STRING	0.33	0.33	0.33	0.33	0.33						
PPP1CC	HSP90B1	P36873	P14625			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
PPP1CC	HSPA5	P36873	P11021			Inf	Inf	STRING	0.153	0.153	0.153	0.153	0.153						
PPP1CC	PPP2R1A	P36873	P30153			Inf	Inf	STRING	0.296	0.296	0.296	0.296	0.296						
CTNNB1	VCL	P35222	P18206			Inf	Inf	STRING	0.556	0.556	0.556	0.556	0.556						
CTNNB1	RAP1B	P35222	P61224			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
CTNNB1	IQGAP1	P35222	P46940			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
CTNNB1	CDH2	P35222	P19022			Inf	Inf	STRING	0.592	0.592	0.592	0.592	0.592						
CTNNB1	CTNNA1	P35222	P35221			Inf	Inf	STRING	0.998	0.998	0.998	0.998	0.998						
SAMM50	MTX2	Q9Y512	O75431			Inf	Inf	STRING	0.868	0.868	0.868	0.868	0.868						
SAMM50	CHCHD3	Q9Y512	Q9NX63			Inf	Inf	STRING	0.787	0.787	0.787	0.787	0.787						
SAMM50	MUL1	Q9Y512	Q969V5			Inf	Inf	STRING	0.183	0.183	0.183	0.183	0.183						
SAMM50	SDHA	Q9Y512	P31040			Inf	Inf	STRING	0.193	0.193	0.193	0.193	0.193						
SAMM50	HSPA9	Q9Y512	P38646			Inf	Inf	STRING	0.059	0.059	0.059	0.059	0.059						
SAMM50	CYC1	Q9Y512	P08574			Inf	Inf	STRING	0.797	0.797	0.797	0.797	0.797						
SAMM50	RHOT2	Q9Y512	Q8IXI1			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
STOML2	UQCRC1	Q9UJZ1	P31930			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
STOML2	C1QBP	Q9UJZ1	Q07021			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
STOML2	ATP5H	Q9UJZ1	O75947			Inf	Inf	STRING	0.413	0.413	0.413	0.413	0.413						
STOML2	CYB5B	Q9UJZ1	O43169			Inf	Inf	STRING	0.406	0.406	0.406	0.406	0.406						
STOML2	YME1L1	Q9UJZ1	Q96TA2			Inf	Inf	STRING	0.19	0.19	0.19	0.19	0.19						
STOML2	HSPA5	Q9UJZ1	P11021			Inf	Inf	STRING	0.415	0.415	0.415	0.415	0.415						
ATP5C1	UQCRC1	P36542	P31930			Inf	Inf	STRING	0.394	0.394	0.394	0.394	0.394						
ATP5C1	ATP5D	P36542	P30049			Inf	Inf	STRING	0.972	0.972	0.972	0.972	0.972						
ATP5C1	ATP5H	P36542	O75947			Inf	Inf	STRING	0.797	0.797	0.797	0.797	0.797						
ATP5C1	MTCH2	P36542	Q9Y6C9			Inf	Inf	STRING	0.821	0.821	0.821	0.821	0.821						
ATP5C1	YME1L1	P36542	Q96TA2			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
ATP5C1	RHOT2	P36542	Q8IXI1			Inf	Inf	STRING	0.052	0.052	0.052	0.052	0.052						
ATP5C1	UQCR10	P36542	Q9UDW1			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
SCRIB	PPP1CC	Q14160	P36873			Inf	Inf	STRING	0.301	0.301	0.301	0.301	0.301						
SCRIB	CTNNB1	Q14160	P35222			Inf	Inf	STRING	0.196	0.196	0.196	0.196	0.196						
ACSL3	ABCD1	O95573	P33897			Inf	Inf	STRING	0.189	0.189	0.189	0.189	0.189						
ACSL3	ACAD9	O95573	Q9H845			Inf	Inf	STRING	0.087	0.087	0.087	0.087	0.087						
RHOT1	HSPA9	Q8IXI2	P38646			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
RHOT1	RHOT2	Q8IXI2	Q8IXI1			Inf	Inf	STRING	0.193	0.193	0.193	0.193	0.193						
RHOT1	TRIO	Q8IXI2	O75962			Inf	Inf	STRING	0.33	0.33	0.33	0.33	0.33						
VCP	DNAJB9	P55072	Q9UBS3			Inf	Inf	STRING	0.32	0.32	0.32	0.32	0.32						
VCP	FAF2	P55072	Q96CS3			Inf	Inf	STRING	0.96	0.96	0.96	0.96	0.96						
VCP	IQGAP1	P55072	P46940			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
VCP	HSP90B1	P55072	P14625			Inf	Inf	STRING	0.422	0.422	0.422	0.422	0.422						
VCP	ATAD3B	P55072	Q5T9A4			Inf	Inf	STRING	0.428	0.428	0.428	0.428	0.428						
VCP	PRMT5	P55072	O14744			Inf	Inf	STRING	0.421	0.421	0.421	0.421	0.421						
VCP	CALR	P55072	P27797			Inf	Inf	STRING	0.512	0.512	0.512	0.512	0.512						
VCP	HSPA5	P55072	P11021			Inf	Inf	STRING	0.137	0.137	0.137	0.137	0.137						
VCP	PPP2R1A	P55072	P30153			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
VCP	SEL1L	P55072	Q9UBV2			Inf	Inf	STRING	0.457	0.457	0.457	0.457	0.457						
VCP	PPP1CC	P55072	P36873			Inf	Inf	STRING	0.251	0.251	0.251	0.251	0.251						
MYO1C	IQGAP1	O00159	P46940			Inf	Inf	STRING	0.241	0.241	0.241	0.241	0.241						
TFRC	UBA1	P02786	P22314			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
MTOR	HSPA5	P42345	P11021			Inf	Inf	STRING	0.084	0.084	0.084	0.084	0.084						
MTOR	CTNNB1	P42345	P35222			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
OPA1	MUL1	O60313	Q969V5			Inf	Inf	STRING	0.128	0.128	0.128	0.128	0.128						
OPA1	NDUFA9	O60313	Q16795			Inf	Inf	STRING	0.519	0.519	0.519	0.519	0.519						
OPA1	HSPA9	O60313	P38646			Inf	Inf	STRING	0.167	0.167	0.167	0.167	0.167						
OPA1	MFF	O60313	Q9GZY8			Inf	Inf	STRING	0.076	0.076	0.076	0.076	0.076						
OPA1	YME1L1	O60313	Q96TA2			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
OPA1	RHOT2	O60313	Q8IXI1			Inf	Inf	STRING	0.076	0.076	0.076	0.076	0.076						
OPA1	RHOT1	O60313	Q8IXI2			Inf	Inf	STRING	0.076	0.076	0.076	0.076	0.076						
COX2	UQCRC1	P00403	P31930			Inf	Inf	STRING	0.731	0.731	0.731	0.731	0.731						
COX2	FAF2	P00403	Q96CS3			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
COX2	HSP90B1	P00403	P14625			Inf	Inf	STRING	0.419	0.419	0.419	0.419	0.419						
COX2	UQCRFS1	P00403	P47985			Inf	Inf	STRING	0.737	0.737	0.737	0.737	0.737						
COX2	GPD2	P00403	P43304			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
COX2	CYC1	P00403	P08574			Inf	Inf	STRING	0.732	0.732	0.732	0.732	0.732						
COX2	COX5A	P00403	P20674			Inf	Inf	STRING	0.998	0.998	0.998	0.998	0.998						
COX2	YME1L1	P00403	Q96TA2			Inf	Inf	STRING	0.305	0.305	0.305	0.305	0.305						
COX2	NDUFV1	P00403	P49821			Inf	Inf	STRING	0.057	0.057	0.057	0.057	0.057						
COX2	NDUFV2	P00403	P19404			Inf	Inf	STRING	0.406	0.406	0.406	0.406	0.406						
COX2	UQCR10	P00403	Q9UDW1			Inf	Inf	STRING	0.737	0.737	0.737	0.737	0.737						
COX2	ATP5C1	P00403	P36542			Inf	Inf	STRING	0.825	0.825	0.825	0.825	0.825						
CNST	PPP1CC	Q6PJW8	P36873			Inf	Inf	STRING	0.668	0.668	0.668	0.668	0.668						
TIMM17A	TIMM21	Q99595	Q9BVV7			Inf	Inf	STRING	0.288	0.288	0.288	0.288	0.288						
TIMM17A	SFXN3	Q99595	Q9BWM7			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
TIMM17A	DNAJA3	Q99595	Q96EY1			Inf	Inf	STRING	0.058	0.058	0.058	0.058	0.058						
TIMM17A	HSPA9	Q99595	P38646			Inf	Inf	STRING	0.381	0.381	0.381	0.381	0.381						
TIMM17A	UQCRFS1	Q99595	P47985			Inf	Inf	STRING	0.192	0.192	0.192	0.192	0.192						
TIMM17A	YME1L1	Q99595	Q96TA2			Inf	Inf	STRING	0.127	0.127	0.127	0.127	0.127						
NDUFS2	UQCRC1	O75306	P31930			Inf	Inf	STRING	0.831	0.831	0.831	0.831	0.831						
NDUFS2	SDHA	O75306	P31040			Inf	Inf	STRING	0.782	0.782	0.782	0.782	0.782						
NDUFS2	NDUFA9	O75306	Q16795			Inf	Inf	STRING	0.966	0.966	0.966	0.966	0.966						
NDUFS2	MTCH2	O75306	Q9Y6C9			Inf	Inf	STRING	0.465	0.465	0.465	0.465	0.465						
NDUFS2	UQCRFS1	O75306	P47985			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
NDUFS2	UQCRH	O75306	P07919			Inf	Inf	STRING	0.827	0.827	0.827	0.827	0.827						
NDUFS2	ACAD9	O75306	Q9H845			Inf	Inf	STRING	0.893	0.893	0.893	0.893	0.893						
NDUFS2	CYC1	O75306	P08574			Inf	Inf	STRING	0.8	0.8	0.8	0.8	0.8						
NDUFS2	COX5A	O75306	P20674			Inf	Inf	STRING	0.635	0.635	0.635	0.635	0.635						
NDUFS2	NDUFV1	O75306	P49821			Inf	Inf	STRING	0.994	0.994	0.994	0.994	0.994						
NDUFS2	NDUFV2	O75306	P19404			Inf	Inf	STRING	0.995	0.995	0.995	0.995	0.995						
NDUFS2	UQCR10	O75306	Q9UDW1			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
NDUFS2	SAMM50	O75306	Q9Y512			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
NDUFS2	COX2	O75306	P00403			Inf	Inf	STRING	0.058	0.058	0.058	0.058	0.058						
PEX11B	FAF2	O96011	Q96CS3			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
ABCD3	ABCD1	P28288	P33897			Inf	Inf	STRING	0.824	0.824	0.824	0.824	0.824						
ABCD3	FAF2	P28288	Q96CS3			Inf	Inf	STRING	0.416	0.416	0.416	0.416	0.416						
ABCD3	ACSL3	P28288	O95573			Inf	Inf	STRING	0.189	0.189	0.189	0.189	0.189						
ABCD3	PEX11B	P28288	O96011			Inf	Inf	STRING	0.373	0.373	0.373	0.373	0.373						
BAG2	HSPA9	O95816	P38646			Inf	Inf	STRING	0.051	0.051	0.051	0.051	0.051						
BAG2	HSPA5	O95816	P11021			Inf	Inf	STRING	0.119	0.119	0.119	0.119	0.119						
DNAJB4	HSPA9	Q9UDY4	P38646			Inf	Inf	STRING	0.509	0.509	0.509	0.509	0.509						
DNAJB4	HSP90B1	Q9UDY4	P14625			Inf	Inf	STRING	0.159	0.159	0.159	0.159	0.159						
DNAJB4	HSPA5	Q9UDY4	P11021			Inf	Inf	STRING	0.263	0.263	0.263	0.263	0.263						
DNAJB4	BAG2	Q9UDY4	O95816			Inf	Inf	STRING	0.262	0.262	0.262	0.262	0.262						
VDAC2	UQCRC1	P45880	P31930			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
VDAC2	ATP5D	P45880	P30049			Inf	Inf	STRING	0.684	0.684	0.684	0.684	0.684						
VDAC2	SFXN3	P45880	Q9BWM7			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
VDAC2	SLC25A11	P45880	Q02978			Inf	Inf	STRING	0.403	0.403	0.403	0.403	0.403						
VDAC2	CHCHD3	P45880	Q9NX63			Inf	Inf	STRING	0.048	0.048	0.048	0.048	0.048						
VDAC2	NDUFA9	P45880	Q16795			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC2	HK2	P45880	P52789			Inf	Inf	STRING	0.186	0.186	0.186	0.186	0.186						
VDAC2	BAX	P45880	Q07812			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
VDAC2	HSPA9	P45880	P38646			Inf	Inf	STRING	0.096	0.096	0.096	0.096	0.096						
VDAC2	MTCH2	P45880	Q9Y6C9			Inf	Inf	STRING	0.375	0.375	0.375	0.375	0.375						
VDAC2	CYC1	P45880	P08574			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC2	COX5A	P45880	P20674			Inf	Inf	STRING	0.063	0.063	0.063	0.063	0.063						
VDAC2	RHOT2	P45880	Q8IXI1			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
VDAC2	NDUFV1	P45880	P49821			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
VDAC2	HSPA5	P45880	P11021			Inf	Inf	STRING	0.063	0.063	0.063	0.063	0.063						
VDAC2	SAMM50	P45880	Q9Y512			Inf	Inf	STRING	0.182	0.182	0.182	0.182	0.182						
VDAC2	STOML2	P45880	Q9UJZ1			Inf	Inf	STRING	0.175	0.175	0.175	0.175	0.175						
VDAC2	ATP5C1	P45880	P36542			Inf	Inf	STRING	0.792	0.792	0.792	0.792	0.792						
VDAC2	RHOT1	P45880	Q8IXI2			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
VDAC2	COX2	P45880	P00403			Inf	Inf	STRING	0.363	0.363	0.363	0.363	0.363						
MCU	NDUFA9	Q8NE86	Q16795			Inf	Inf	STRING	0.777	0.777	0.777	0.777	0.777						
MCU	MICU1	Q8NE86	Q9BPX6			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
MTCH1	ATP5D	Q9NZJ7	P30049			Inf	Inf	STRING	0.81	0.81	0.81	0.81	0.81						
MTCH1	NDUFV1	Q9NZJ7	P49821			Inf	Inf	STRING	0.511	0.511	0.511	0.511	0.511						
TIMM23B	TIMM21	Q5SRD1	Q9BVV7			Inf	Inf	STRING	0.431	0.431	0.431	0.431	0.431						
TIMM23B	FAF2	Q5SRD1	Q96CS3			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
TIMM23B	HSPA9	Q5SRD1	P38646			Inf	Inf	STRING	0.381	0.381	0.381	0.381	0.381						
TIMM23B	UQCRFS1	Q5SRD1	P47985			Inf	Inf	STRING	0.321	0.321	0.321	0.321	0.321						
TIMM23B	YME1L1	Q5SRD1	Q96TA2			Inf	Inf	STRING	0.262	0.262	0.262	0.262	0.262						
TIMM23B	TIMM17A	Q5SRD1	Q99595			Inf	Inf	STRING	0.573	0.573	0.573	0.573	0.573						
BAK1	BAX	Q16611	Q07812			Inf	Inf	STRING	0.379	0.379	0.379	0.379	0.379						
BAK1	VDAC2	Q16611	P45880			Inf	Inf	STRING	0.472	0.472	0.472	0.472	0.472						
CTTN	IQGAP1	Q14247	P46940			Inf	Inf	STRING	0.107	0.107	0.107	0.107	0.107						
CTTN	CTNNA1	Q14247	P35221			Inf	Inf	STRING	0.14	0.14	0.14	0.14	0.14						
CTTN	HAX1	Q14247	O00165			Inf	Inf	STRING	0.294	0.294	0.294	0.294	0.294						
DNAJC11	CHCHD3	Q9NVH1	Q9NX63			Inf	Inf	STRING	0.229	0.229	0.229	0.229	0.229						
DNAJC11	HSPA9	Q9NVH1	P38646			Inf	Inf	STRING	0.194	0.194	0.194	0.194	0.194						
DNAJC11	SAMM50	Q9NVH1	Q9Y512			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
ATAD3A	CYC1	Q9NVI7	P08574			Inf	Inf	STRING	0.818	0.818	0.818	0.818	0.818						
ATAD3A	VCP	Q9NVI7	P55072			Inf	Inf	STRING	0.428	0.428	0.428	0.428	0.428						
DNAJA1	DNAJA3	P31689	Q96EY1			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
DNAJA1	HSPA9	P31689	P38646			Inf	Inf	STRING	0.484	0.484	0.484	0.484	0.484						
DNAJA1	HSP90B1	P31689	P14625			Inf	Inf	STRING	0.159	0.159	0.159	0.159	0.159						
DNAJA1	HSPA5	P31689	P11021			Inf	Inf	STRING	0.511	0.511	0.511	0.511	0.511						
DNAJA1	BAG2	P31689	O95816			Inf	Inf	STRING	0.129	0.129	0.129	0.129	0.129						
DNAJA1	DNAJB4	P31689	Q9UDY4			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
HADHA	ACAD9	P40939	Q9H845			Inf	Inf	STRING	0.085	0.085	0.085	0.085	0.085						
HADHA	HADHB	P40939	P55084			Inf	Inf	STRING	0.996	0.996	0.996	0.996	0.996						
MICU2	MICU1	Q8IYU8	Q9BPX6			Inf	Inf	STRING	0.681	0.681	0.681	0.681	0.681						
SQSTM1	APOE	Q13501	P02649			Inf	Inf	STRING	0.311	0.311	0.311	0.311	0.311						
SQSTM1	SDHA	Q13501	P31040			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
SQSTM1	HSPA9	Q13501	P38646			Inf	Inf	STRING	0.311	0.311	0.311	0.311	0.311						
SQSTM1	HSPA5	Q13501	P11021			Inf	Inf	STRING	0.52	0.52	0.52	0.52	0.52						
SQSTM1	MTOR	Q13501	P42345			Inf	Inf	STRING	0.354	0.354	0.354	0.354	0.354						
SQSTM1	HADHA	Q13501	P40939			Inf	Inf	STRING	0.397	0.397	0.397	0.397	0.397						
MYO1B	IQGAP1	O43795	P46940			Inf	Inf	STRING	0.256	0.256	0.256	0.256	0.256						
MYO1B	PPP1CC	O43795	P36873			Inf	Inf	STRING	0.561	0.561	0.561	0.561	0.561						
DYNLL1	PPP2R1A	P63167	P30153			Inf	Inf	STRING	0.101	0.101	0.101	0.101	0.101						
DYNLL1	MYO1C	P63167	O00159			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
STT3A	HSPA5	P46977	P11021			Inf	Inf	STRING	0.056	0.056	0.056	0.056	0.056						
ERGIC1	FAF2	Q969X5	Q96CS3			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
ERGIC1	UQCRFS1	Q969X5	P47985			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
ERGIC1	NDUFV1	Q969X5	P49821			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
ERGIC1	RTN4	Q969X5	Q9NQC3			Inf	Inf	STRING	0.261	0.261	0.261	0.261	0.261						
DKK3	CTNNB1	Q9UBP4	P35222			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
TIMM17B	TIMM21	O60830	Q9BVV7			Inf	Inf	STRING	0.288	0.288	0.288	0.288	0.288						
TIMM17B	HSPA9	O60830	P38646			Inf	Inf	STRING	0.381	0.381	0.381	0.381	0.381						
TIMM17B	YME1L1	O60830	Q96TA2			Inf	Inf	STRING	0.127	0.127	0.127	0.127	0.127						
TIMM17B	TIMM23B	O60830	Q5SRD1			Inf	Inf	STRING	0.704	0.704	0.704	0.704	0.704						
CTNND1	VCL	O60716	P18206			Inf	Inf	STRING	0.094	0.094	0.094	0.094	0.094						
CTNND1	RAP1B	O60716	P61224			Inf	Inf	STRING	0.131	0.131	0.131	0.131	0.131						
CTNND1	CDH2	O60716	P19022			Inf	Inf	STRING	0.472	0.472	0.472	0.472	0.472						
CTNND1	CTNNA1	O60716	P35221			Inf	Inf	STRING	0.383	0.383	0.383	0.383	0.383						
CTNND1	CTNNB1	O60716	P35222			Inf	Inf	STRING	0.511	0.511	0.511	0.511	0.511						
CTNND1	CTTN	O60716	Q14247			Inf	Inf	STRING	0.472	0.472	0.472	0.472	0.472						
CDC42	VCL	P60953	P18206			Inf	Inf	STRING	0.127	0.127	0.127	0.127	0.127						
CDC42	RAP1B	P60953	P61224			Inf	Inf	STRING	0.493	0.493	0.493	0.493	0.493						
CDC42	GOLPH3	P60953	Q9H4A6			Inf	Inf	STRING	0.133	0.133	0.133	0.133	0.133						
CDC42	IQGAP1	P60953	P46940			Inf	Inf	STRING	0.521	0.521	0.521	0.521	0.521						
CDC42	CDH2	P60953	P19022			Inf	Inf	STRING	0.053	0.053	0.053	0.053	0.053						
CDC42	CTNNA1	P60953	P35221			Inf	Inf	STRING	0.127	0.127	0.127	0.127	0.127						
CDC42	RHOT2	P60953	Q8IXI1			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
CDC42	PPP2R1A	P60953	P30153			Inf	Inf	STRING	0.056	0.056	0.056	0.056	0.056						
CDC42	TRIO	P60953	O75962			Inf	Inf	STRING	0.608	0.608	0.608	0.608	0.608						
CDC42	PPP1CC	P60953	P36873			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
CDC42	CTNNB1	P60953	P35222			Inf	Inf	STRING	0.179	0.179	0.179	0.179	0.179						
CDC42	SCRIB	P60953	Q14160			Inf	Inf	STRING	0.263	0.263	0.263	0.263	0.263						
CDC42	RHOT1	P60953	Q8IXI2			Inf	Inf	STRING	0.05	0.05	0.05	0.05	0.05						
CDC42	TFRC	P60953	P02786			Inf	Inf	STRING	0.063	0.063	0.063	0.063	0.063						
CDC42	MTOR	P60953	P42345			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
CDC42	DYNLL1	P60953	P63167			Inf	Inf	STRING	0.117	0.117	0.117	0.117	0.117						
CDC42	CTNND1	P60953	O60716			Inf	Inf	STRING	0.185	0.185	0.185	0.185	0.185						
IMMT	MTX2	Q16891	O75431			Inf	Inf	STRING	0.96	0.96	0.96	0.96	0.96						
IMMT	CHCHD3	Q16891	Q9NX63			Inf	Inf	STRING	0.81	0.81	0.81	0.81	0.81						
IMMT	SDHA	Q16891	P31040			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	NDUFA9	Q16891	Q16795			Inf	Inf	STRING	0.815	0.815	0.815	0.815	0.815						
IMMT	HSPA9	Q16891	P38646			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	UQCRH	Q16891	P07919			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	CYC1	Q16891	P08574			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	COX5A	Q16891	P20674			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	YME1L1	Q16891	Q96TA2			Inf	Inf	STRING	0.07	0.07	0.07	0.07	0.07						
IMMT	RHOT2	Q16891	Q8IXI1			Inf	Inf	STRING	0.125	0.125	0.125	0.125	0.125						
IMMT	SAMM50	Q16891	Q9Y512			Inf	Inf	STRING	0.854	0.854	0.854	0.854	0.854						
IMMT	STOML2	Q16891	Q9UJZ1			Inf	Inf	STRING	0.157	0.157	0.157	0.157	0.157						
IMMT	ATP5C1	Q16891	P36542			Inf	Inf	STRING	0.401	0.401	0.401	0.401	0.401						
IMMT	OPA1	Q16891	O60313			Inf	Inf	STRING	0.193	0.193	0.193	0.193	0.193						
IMMT	VDAC2	Q16891	P45880			Inf	Inf	STRING	0.432	0.432	0.432	0.432	0.432						
IMMT	TIMM23B	Q16891	Q5SRD1			Inf	Inf	STRING	0.064	0.064	0.064	0.064	0.064						
IMMT	DNAJC11	Q16891	Q9NVH1			Inf	Inf	STRING	0.319	0.319	0.319	0.319	0.319						
SLC25A12	IMMT	O75746	Q16891			Inf	Inf	STRING	0.381	0.381	0.381	0.381	0.381						
PPP6C	PPP2R1A	O00743	P30153			Inf	Inf	STRING	0.306	0.306	0.306	0.306	0.306						
PPP6C	MTOR	O00743	P42345			Inf	Inf	STRING	0.267	0.267	0.267	0.267	0.267						
NDUFS1	UQCRC1	P28331	P31930			Inf	Inf	STRING	0.831	0.831	0.831	0.831	0.831						
NDUFS1	CPT1A	P28331	P50416			Inf	Inf	STRING	0.387	0.387	0.387	0.387	0.387						
NDUFS1	NDUFA9	P28331	Q16795			Inf	Inf	STRING	0.983	0.983	0.983	0.983	0.983						
NDUFS1	MTCH2	P28331	Q9Y6C9			Inf	Inf	STRING	0.819	0.819	0.819	0.819	0.819						
NDUFS1	UQCRFS1	P28331	P47985			Inf	Inf	STRING	0.829	0.829	0.829	0.829	0.829						
NDUFS1	UQCRH	P28331	P07919			Inf	Inf	STRING	0.827	0.827	0.827	0.827	0.827						
NDUFS1	ACAD9	P28331	Q9H845			Inf	Inf	STRING	0.072	0.072	0.072	0.072	0.072						
NDUFS1	CYC1	P28331	P08574			Inf	Inf	STRING	0.8	0.8	0.8	0.8	0.8						
NDUFS1	COX5A	P28331	P20674			Inf	Inf	STRING	0.635	0.635	0.635	0.635	0.635						
